# Source: PTFS1115am
# Coordinates: 239.22699 21.12195
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 100103 08 06639 932.20544856 17.140 0.011 3 2 0 20.34
s 02 100103 08 06639 932.25024548 17.155 0.011 3 2 0 20.35
s 02 100103 08 06639 933.17185178 17.064 0.010 0 2 0 20.44
s 02 100103 08 06639 933.21591872 17.077 0.010 0 194 0 20.67
s 02 100103 08 06639 934.17353210 17.004 0.011 0 2 0 20.40
s 02 100103 08 06639 934.21890893 17.071 0.009 0 2 0 20.64
s 02 100103 08 06639 936.17095183 17.052 0.011 0 2 0 20.36
s 02 100103 08 06639 936.21415878 17.054 0.010 0 194 0 20.58
s 02 100103 08 06639 937.16950109 17.065 0.012 3 2 0 20.20
s 02 100103 08 06639 937.21326798 17.055 0.009 0 2 0 20.75
s 02 100103 08 06639 938.16836994 17.064 0.014 0 2 4 20.39
s 02 100103 08 06639 938.21139687 17.065 0.012 0 2 0 20.74
s 02 100103 08 06639 939.16764840 17.082 0.011 0 2 0 20.31
s 02 100103 08 06639 939.27807047 17.142 0.011 0 194 0 20.50
s 02 100103 08 06639 940.18775501 17.131 0.011 0 2 0 20.59
s 02 100103 08 06639 940.23781140 17.105 0.012 0 194 0 20.57
s 02 100103 08 06639 942.16516182 17.080 0.012 0 2 0 20.32
s 02 100103 08 06639 942.20860867 17.108 0.010 0 2 0 20.60
s 02 100103 08 06639 943.16504899 17.157 0.031 0 2 4 20.32
s 02 100103 08 06639 943.20917577 17.150 0.030 0 194 4 20.64
s 02 100103 08 06639 947.16269546 17.159 0.015 0 2 0 19.93
s 02 100103 08 06639 947.20771214 17.147 0.013 2 2 0 20.15
s 02 100103 08 06639 948.16097168 17.128 0.014 0 2 0 19.97
s 02 100103 08 06639 948.20463845 17.162 0.013 0 2 0 20.17
s 02 100103 08 06639 949.16967698 17.213 0.016 0 2 0 19.83
s 02 100103 08 06639 949.21637352 17.158 0.016 2 2 0 19.85
s 02 100103 08 06639 950.15974353 17.148 0.022 3 2 0 19.29
s 02 100103 08 06639 950.20369027 17.199 0.015 0 2 0 19.96
s 02 100103 08 06639 951.15684945 17.178 0.017 0 2 0 19.86
s 02 100103 08 06639 951.20009623 17.178 0.015 0 2 0 19.91
s 02 100103 08 06639 952.15616511 17.163 0.017 0 2 0 19.83
s 02 100103 08 06639 952.19981187 17.151 0.017 0 2 0 19.84
s 02 100103 08 06639 957.15201287 17.143 0.013 0 2 0 20.08
s 02 100103 08 06639 957.19507966 17.078 0.013 0 2 0 20.04
s 02 100103 08 06639 958.15007852 17.174 0.013 0 2 0 20.27
s 02 100103 08 06639 958.19299532 17.141 0.012 0 2 0 20.25
s 02 100103 08 06639 959.15091401 17.175 0.011 0 194 0 20.42
s 02 100103 08 06639 959.19426079 17.159 0.012 0 194 0 20.31
s 02 100103 08 06639 960.14965973 17.169 0.011 0 2 0 20.37
s 02 100103 08 06639 960.24747246 17.076 0.012 0 194 0 20.11
s 02 100103 08 06639 961.17677343 17.110 0.012 3 2 0 20.13
s 02 100103 08 06639 961.22019021 17.160 0.013 3 2 0 20.18
s 02 100103 08 06639 962.14873134 17.146 0.012 0 2 0 20.37
s 02 100103 08 06639 962.19246810 17.125 0.011 0 2 0 20.41
s 02 100103 08 06639 977.13062829 17.156 0.019 0 2 4 19.75
s 02 100103 08 06639 977.17394527 17.133 0.017 0 2 0 19.76
s 02 100103 08 06639 979.12881006 17.170 0.017 0 2 0 19.80
s 02 100103 08 06639 979.17202709 17.109 0.015 0 2 0 19.86
s 02 100103 08 06639 980.12783168 17.096 0.016 0 2 0 19.79
s 02 100103 08 06639 980.17102874 17.082 0.014 0 194 0 19.80
s 02 100103 08 06639 981.12712381 17.077 0.016 0 2 0 19.82
s 02 100103 08 06639 981.17077086 17.093 0.015 0 2 0 19.82
s 02 100103 08 06639 985.12166805 17.116 0.024 0 2 0 19.28
s 02 100103 08 06639 985.16429526 17.237 0.094 0 2 4 17.88
s 02 100103 08 06639 987.12253852 17.137 0.015 0 2 0 19.87
s 02 100103 08 06639 988.12128483 17.190 0.014 0 2 0 20.11
s 02 100103 08 06639 988.16425211 17.217 0.016 0 2 0 19.86
s 02 100103 08 06639 990.11998939 17.160 0.013 0 194 0 20.09
s 02 100103 08 06639 990.16287673 17.181 0.013 0 2 0 20.19
s 02 100103 08 06639 991.11634790 17.128 0.016 0 194 0 19.87
s 02 100103 08 06639 991.16066518 17.120 0.013 0 2 0 20.09
s 02 100103 08 06639 992.11507698 17.129 0.016 0 2 0 19.84
s 02 100103 08 06639 992.15776439 17.180 0.013 0 2 0 20.10
s 02 130054 08 04882 1246.23333761 17.198 0.017 0 2 0 19.62
s 02 130054 08 04882 1246.26512687 17.266 0.019 0 2 0 19.58
s 02 130054 08 04882 1246.29497617 17.227 0.019 0 2 0 19.52
s 02 130054 08 04882 1250.29705339 17.281 0.035 0 2 0 18.77
s 02 130054 08 04882 1250.32662256 17.215 0.029 0 2 0 18.88
s 02 130054 08 04882 1250.35660172 17.196 0.030 0 2 0 18.87
s 02 130054 08 04882 1254.20034519 17.193 0.011 0 2 0 20.36
s 02 130054 08 04882 1254.28950229 17.202 0.013 0 2 0 20.04
s 02 130054 08 04882 1254.32151124 17.221 0.014 0 2 0 20.05
s 02 130054 08 04882 1256.33066337 17.180 0.011 0 2 0 20.23
s 02 130054 08 04882 1256.36916203 17.224 0.012 0 2 0 20.14
s 02 130054 08 04882 1256.39824101 17.231 0.012 0 2 0 20.08
s 02 130054 08 04882 1258.36749999 17.244 0.012 0 2 0 20.35
s 02 130054 08 04882 1258.41519822 17.189 0.012 0 2 0 20.13
s 02 130054 08 04882 1258.44340717 17.312 0.015 0 2 0 19.81
s 02 130054 08 04882 1260.37821311 17.167 0.010 0 2 0 20.50
s 02 130054 08 04882 1260.40813194 17.205 0.011 0 194 0 20.34
s 02 130054 08 04882 1260.43890072 17.276 0.013 0 2 0 20.09
s 02 130054 08 04882 1263.40483927 17.172 0.013 2 2 0 20.02
s 02 130054 08 04882 1263.43437802 17.259 0.017 0 2 0 19.77
s 02 130054 08 04882 1263.46592667 17.160 0.022 3 2 0 19.25
s 02 130054 08 04882 1265.37620350 17.185 0.011 0 2 0 20.31
s 02 130054 08 04882 1265.40506222 17.116 0.011 0 2 0 20.28
s 02 130054 08 04882 1265.43504088 17.225 0.014 3 2 0 19.98
s 02 130054 08 04882 1267.39470163 17.170 0.011 0 2 0 20.43
s 02 130054 08 04882 1267.42797008 17.295 0.013 0 2 0 20.21
