# Source: PTFS1523n
# Coordinates: 345.96513 1.11423
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 131005 02 04734 1345.33645465 17.852 0.019 16 514 0 20.14
s 02 022692 05 08905 1345.36021473 18.106 0.019 0 2 0 20.44
s 02 022692 05 08905 1346.31944708 17.858 0.016 0 194 0 20.50
s 02 022692 05 08905 1346.37896717 17.698 0.014 0 2 0 20.44
s 02 022692 05 08905 1346.41124722 17.928 0.019 0 2 0 20.38
s 02 022692 05 08905 1346.44247727 17.718 0.016 0 2 0 20.34
s 02 022692 05 08905 1346.47259731 17.956 0.021 0 2 0 20.11
s 02 022692 05 08905 1357.24612503 18.010 0.020 0 2 0 20.39
s 02 131005 02 04734 1357.26166478 17.977 0.021 16 2 0 20.11
s 02 022692 05 08905 1357.29400424 17.845 0.017 0 2 0 20.41
s 02 131005 02 04734 1357.30491405 17.830 0.021 0 2 0 19.96
s 02 022692 05 08905 1357.34059346 18.116 0.020 0 2 0 20.45
s 02 131005 02 04734 1357.34856332 17.859 0.021 0 2 0 20.01
s 02 022692 05 08905 1357.38197276 17.825 0.018 0 2 0 20.34
s 02 022692 05 08905 1357.42158209 17.941 0.020 0 2 0 20.35
s 02 022692 05 08905 1357.46068143 17.998 0.025 0 2 0 20.12
s 02 022692 05 08905 1361.24118531 0.000 inf 0 0 0 15.44
s 02 022692 05 08905 1361.28320434 17.426 0.038 0 2 4 19.84
s 02 022692 05 08905 1361.32764330 17.611 0.030 0 2 4 19.90
s 02 022692 05 08905 1361.41196132 17.621 0.081 0 2 4 17.94
s 02 022692 05 08905 1362.26353069 17.623 0.015 0 194 0 20.35
s 02 131005 02 04734 1362.27654036 17.614 0.017 0 2 0 20.00
s 02 022692 05 08905 1362.30627962 17.614 0.015 0 2 0 20.36
s 02 131005 02 04734 1362.32005928 17.635 0.017 0 2 0 20.06
s 02 022692 05 08905 1362.35235847 17.841 0.014 0 194 0 20.65
s 02 131005 02 04734 1362.36309820 17.885 0.017 0 2 0 20.31
s 02 022692 05 08905 1362.39424741 17.798 0.015 0 2 0 20.45
s 02 022692 05 08905 1362.43270645 17.990 0.022 0 2 0 20.13
s 02 022692 05 08905 1363.31059369 17.938 0.023 0 2 0 19.99
s 02 022692 05 08905 1363.34875267 17.638 0.019 0 2 0 19.90
s 02 022692 05 08905 1363.39064155 18.014 0.021 0 2 0 20.13
