# Source: PTFS1101af
# Coordinates: 26.26361 37.94258
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 110006 06 10715 627.42998835 13.085 0.005 2 2 8 19.75
s 02 110006 06 10715 627.46135017 13.110 0.004 0 2 8 19.86
s 02 110006 06 10715 627.47388090 13.100 0.003 0 2 8 19.98
s 02 110006 06 10715 627.48916179 13.119 0.004 4 258 8 20.26
s 02 110006 06 10715 627.50347263 13.108 0.003 4 258 8 20.13
s 02 110006 06 10715 628.31983974 13.661 0.004 4 258 8 19.96
s 02 110005 00 09200 628.32091981 13.692 0.004 4 450 8 20.01
s 02 110005 00 09200 628.33463059 13.684 0.004 4 450 8 19.95
s 02 110005 00 09200 628.34713131 13.681 0.004 4 450 8 19.91
s 02 110005 00 09200 628.35957202 13.689 0.004 4 450 8 19.99
s 02 110006 06 10715 628.36298221 13.666 0.004 4 258 8 19.92
s 02 110005 00 09200 628.37179272 13.674 0.004 4 450 8 19.91
s 02 110006 06 10715 628.37568294 13.679 0.003 0 258 8 19.97
s 02 110005 00 09200 628.38756362 13.700 0.003 4 450 8 20.02
s 02 110005 00 09200 628.40966488 13.695 0.003 0 194 8 19.87
s 02 110005 00 09200 628.42364568 13.727 0.003 0 194 8 19.93
s 02 110006 06 10715 628.43043607 13.718 0.003 0 2 8 19.94
s 02 110005 00 09200 628.43618640 13.727 0.003 0 194 8 19.92
s 02 110005 00 09200 628.44870711 13.736 0.003 0 194 8 19.89
s 02 110005 00 09200 628.46197787 13.728 0.003 0 2 8 19.85
s 02 110005 00 09200 628.47694872 13.741 0.004 4 450 8 20.02
s 02 110005 00 09200 628.49212959 13.762 0.003 0 194 8 20.06
s 02 110006 06 10715 629.31347605 14.445 0.004 0 2 0 19.56
s 02 110006 06 10715 629.37228934 14.538 0.005 0 2 0 19.46
s 02 110006 06 10715 629.38630013 14.550 0.004 0 2 0 19.43
s 02 110006 06 10715 629.43036259 14.582 0.005 0 2 0 19.40
s 02 110006 06 10715 630.30941131 15.529 0.006 0 2 0 19.49
s 02 110006 06 10715 630.35801398 15.551 0.007 0 2 0 19.38
s 02 110006 06 10715 630.37421486 15.556 0.008 0 2 0 19.34
s 02 110006 06 10715 630.41793726 15.596 0.007 0 2 0 19.38
s 02 110006 06 10715 631.30774551 15.820 0.008 0 2 0 19.42
s 02 110005 00 09200 631.30884557 15.804 0.010 0 2 0 19.46
s 02 110005 00 09200 631.32108623 15.915 0.009 0 194 0 19.49
s 02 110005 00 09200 631.33391692 15.929 0.010 0 194 0 19.52
s 02 110005 00 09200 631.34787767 16.082 0.012 0 2 0 19.41
s 02 110006 06 10715 631.35253792 15.964 0.008 0 2 0 19.36
s 02 110005 00 09200 631.36224844 15.869 0.010 0 2 0 19.41
s 02 110005 00 09200 631.37696923 15.984 0.011 0 2 0 19.35
s 02 110006 06 10715 631.37915935 15.961 0.009 0 2 0 19.32
s 02 110005 00 09200 631.39150001 15.885 0.009 0 2 0 19.39
s 02 110005 00 09200 631.40173056 15.922 0.009 0 2 0 19.48
s 02 110005 00 09200 631.41804143 15.885 0.009 0 194 0 19.46
s 02 110006 06 10715 631.42299169 15.943 0.008 0 2 0 19.54
s 02 110005 00 09200 631.42877200 15.804 0.008 0 194 0 19.59
s 02 110005 00 09200 631.44302277 15.926 0.009 0 194 0 19.54
s 02 110005 00 09200 631.45791356 15.992 0.011 0 2 0 19.34
s 02 110005 00 09200 631.47208432 16.018 0.011 0 2 0 19.39
s 02 110005 00 09200 631.48462499 15.856 0.009 0 2 0 19.43
s 02 110006 06 10715 635.32546128 15.957 0.082 0 2 4 16.66
s 02 110005 00 09200 636.29400785 15.878 0.016 0 2 4 19.79
s 02 110005 00 09200 637.29539472 16.065 0.072 0 2 4 17.93
s 02 110006 06 10715 637.29653477 15.967 0.070 0 2 4 16.83
s 02 110006 06 10715 637.31119545 0.000 inf 0 0 0 26.34
s 02 110006 06 10715 637.32819623 15.763 0.025 0 2 4 19.88
s 02 110005 00 09200 637.35740758 0.000 inf 0 0 0 26.43
s 02 110005 00 09200 637.40179962 16.503 0.290 0 0 4 15.59
s 02 110006 06 10715 637.40288967 0.000 inf 0 0 0 14.96
s 02 110006 06 10715 637.41510023 16.018 0.060 0 2 4 17.88
s 02 110006 06 10715 637.44195147 15.816 0.040 0 2 4 19.15
s 02 110006 06 10715 637.45438204 15.726 0.058 0 2 4 19.41
s 02 110006 06 10715 637.46622258 15.807 0.017 0 2 4 20.18
s 02 110005 00 09200 638.28792988 15.794 0.033 0 2 4 18.76
s 02 110006 06 10715 638.29102002 15.848 0.053 0 2 4 19.10
s 02 110005 00 09200 638.31134093 15.634 0.007 0 2 0 20.37
s 02 110005 00 09200 638.32625160 15.708 0.009 0 2 0 20.34
s 02 110006 06 10715 638.33498199 15.688 0.007 0 2 0 20.25
s 02 110005 00 09200 638.33946219 15.777 0.008 0 2 0 20.30
s 02 110006 06 10715 638.34759255 15.757 0.007 0 2 0 20.31
s 02 110005 00 09200 638.35547291 15.764 0.009 0 2 0 20.32
s 02 110005 00 09200 638.36952354 15.788 0.008 0 2 0 20.12
s 02 110005 00 09200 638.38198410 15.690 0.020 0 2 4 19.96
s 02 110006 06 10715 638.39654474 15.760 0.011 0 2 4 20.01
s 02 110005 00 09200 638.39764480 15.747 0.034 0 2 4 17.95
s 02 110005 00 09200 638.41187543 15.713 0.008 0 2 0 20.40
s 02 110005 00 09200 638.42323594 15.720 0.009 0 2 0 20.33
s 02 110005 00 09200 638.43777659 15.775 0.009 0 2 0 20.32
s 02 110005 00 09200 638.44999713 15.706 0.009 0 2 0 20.32
s 02 110006 06 10715 639.28568397 15.726 0.005 0 2 0 20.42
s 02 110005 00 09200 639.28676402 15.708 0.005 0 2 0 20.61
s 02 110006 06 10715 639.29753449 15.741 0.005 0 2 0 20.49
s 02 110006 06 10715 639.30994503 15.739 0.005 0 2 0 20.42
