# Source: PTFS1110l
# Coordinates: 164.23741 49.68843
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 100188 09 00432 756.51832844 17.279 0.012 3 2 0 20.28
s 02 100188 09 00432 756.56251944 17.076 0.012 2 2 0 20.14
s 02 100188 09 00432 757.52249048 17.144 0.010 2 2 0 20.44
s 02 100188 09 00432 758.51845102 17.104 0.009 2 2 0 20.59
s 02 100188 09 00432 759.24585519 17.264 0.011 2 2 0 20.51
s 02 100188 09 00432 759.30546632 17.206 0.041 0 2 0 18.39
s 02 100188 09 00432 766.50814779 16.985 0.016 0 2 0 19.61
s 02 100188 09 00432 766.55302820 17.056 0.021 0 2 0 19.41
s 02 100188 09 00432 767.50945634 17.312 0.011 2 2 0 20.38
s 02 100188 09 00432 769.54086950 17.052 0.020 0 2 0 19.25
s 02 100188 09 00432 771.13597589 16.970 0.021 0 2 0 19.23
s 02 100188 09 00432 772.20435823 17.013 0.012 2 2 0 19.81
s 02 100188 09 00432 772.24945829 17.090 0.011 2 2 0 20.16
s 02 100188 09 00432 773.21859901 16.977 0.011 2 2 0 19.98
s 02 100188 09 00432 773.26281902 16.987 0.011 0 2 0 20.16
s 02 100188 09 00432 774.21723842 17.097 0.013 0 2 0 19.86
s 02 100188 09 00432 774.26141836 17.110 0.013 0 2 0 19.87
s 02 100188 09 00432 782.51958117 16.628 0.011 0 2 0 19.91
s 02 100188 09 00432 782.56527060 16.836 0.015 0 2 0 19.35
s 02 100188 09 00432 803.14037935 17.380 0.026 0 2 0 19.22
s 02 100188 09 00432 803.14149931 17.396 0.029 0 2 0 19.11
s 02 100188 09 00432 807.28752011 17.034 0.036 0 2 4 18.29
s 02 100188 09 00432 807.28880005 16.965 0.032 0 2 0 18.29
s 02 004771 09 00867 1466.47443791 16.848 0.025 0 2 4 24.02
s 02 004771 09 00867 1469.39340231 16.879 0.011 2 2 0 24.02
s 02 004771 09 00867 1469.44389455 16.940 0.013 0 2 0 24.02
s 02 004771 09 00867 1470.34618410 16.733 0.023 0 2 4 24.02
s 02 004771 09 00867 1470.39412618 16.984 0.014 2 2 0 24.02
s 02 004771 09 00867 1470.44262828 17.129 0.065 0 2 4 24.02
s 02 004771 09 00867 1473.36688968 17.041 0.008 2 2 0 24.02
s 02 004771 09 00867 1473.41573163 16.903 0.008 3 2 0 24.02
s 02 004771 09 00867 1473.46345352 16.826 0.018 2 2 4 24.02
s 02 004771 09 00867 1474.36463880 17.075 0.009 3 2 0 24.02
s 02 004771 09 00867 1474.41235064 17.475 0.012 3 2 0 24.02
s 02 004771 09 00867 1474.45987247 17.097 0.010 3 2 0 24.02
s 02 004771 09 00867 1475.37977738 17.145 0.013 0 2 0 24.02
s 02 004771 09 00867 1475.47509094 17.140 0.013 0 2 0 24.02
s 02 004771 09 00867 1490.23457384 17.165 0.022 0 2 0 24.02
s 02 004771 09 00867 1490.28313473 17.567 0.024 0 2 0 24.02
s 02 004771 09 00867 1491.38219407 17.442 0.015 0 2 0 24.02
s 02 004771 09 00867 1491.43016488 17.348 0.013 0 2 0 24.02
s 02 004771 09 00867 1492.55128287 17.365 0.014 0 2 0 24.02
s 02 004771 09 00867 1903.37806835 15.862 0.007 0 2 0 19.91
s 02 004771 09 00867 1904.43268193 15.970 0.008 0 2 0 19.79
s 02 004771 09 00867 1904.46689041 16.093 0.017 0 2 0 18.62
s 02 004771 09 00867 1905.36814975 16.259 0.006 2 2 0 24.02
